2746.544362 ,-4402.643450 ,-6250.859522
2556.284528 ,-4473.457377 ,-6304.453303
3702.429395 ,-5973.956441 ,-5225.059026
6404.961786 ,-2986.814744 ,-5613.780290
4526.417577 ,704.634823 ,-5870.981876
1527.742172 ,-3863.165001 ,-6988.323108
1093.661770 ,-3972.020743 ,-6776.609300
1182.080797 ,-3657.897704 ,-6937.928777
1291.058596 ,-3608.167261 ,-6916.815836
629.075425 ,-3636.478872 ,-6698.626771
898.458289 ,-3476.192127 ,-6835.605797
2578.331523 ,-4110.049025 ,-6874.697514
2912.640685 ,-4549.368702 ,-6554.518356
2355.228047 ,-4426.007857 ,-6436.357312
2606.507727 ,-5636.969779 ,-5697.171127
2490.834996 ,-6858.674062 ,-3725.683971
1568.179989 ,-6303.534318 ,954.398617
1264.506381 ,-4824.035595 ,3163.334728
1344.205747 ,-2825.301252 ,4893.777912
1437.862642 ,-292.278843 ,5795.220970
1469.804803 ,1962.803705 ,5730.738462
1137.245903 ,3312.063562 ,5097.187832
1029.778025 ,3713.125235 ,4812.828145
1228.165748 ,2373.510959 ,5600.191611
1566.965532 ,-935.467759 ,5704.673222
2176.439155 ,-4812.605588 ,3210.310429
2619.038414 ,-6997.231419 ,-1262.861338
2549.393356 ,-6404.741636 ,-4664.726238
2141.125994 ,-4436.628894 ,-6359.636882
1932.456268 ,-1372.587424 ,-6629.892482
1442.720503 ,1131.157390 ,-5570.206801
1280.281819 ,2916.800576 ,-4036.818050
656.436422 ,4676.000745 ,-1136.071893
209.514927 ,5029.787223 ,1528.542100
75.464554 ,4475.091771 ,3739.413239
192.329395 ,3696.903627 ,4689.341819
434.571306 ,3719.193343 ,4669.447396
1121.538706 ,5173.116004 ,847.502544
2516.489544 ,2446.655121 ,-4607.336149
3143.087921 ,-2209.618338 ,-6743.574274
3303.057275 ,-5506.139962 ,-5709.021402
2818.305864 ,-7111.493199 ,-1993.313317
2209.076529 ,-5611.602514 ,2352.942937
1769.225255 ,-2763.763152 ,4971.208814
1398.570676 ,830.967810 ,5918.814052
1345.571570 ,1221.663582 ,5813.237897
1886.335400 ,-847.961052 ,5735.511359
2503.679026 ,-4100.502083 ,3929.238589
3054.193604 ,-6983.933324 ,-914.785466
3371.239405 ,-7021.007277 ,-3021.214156
3528.499797 ,-5429.991224 ,-5881.921150
3994.919892 ,-1371.662219 ,-6522.868077
3463.604575 ,2582.503963 ,-4234.773997
2339.246242 ,4866.718029 ,-258.176403
1058.673971 ,4938.480714 ,3035.438063
713.286619 ,3991.672960 ,4536.106455
781.085666 ,2799.436965 ,5441.233503
1289.999801 ,3734.481928 ,4734.974140
2303.091273 ,5084.981131 ,1101.302691
3060.965259 ,2844.536630 ,-4091.325516
3761.770679 ,-2152.014504 ,-6723.593268
3836.762187 ,-4763.178304 ,-6394.813330
3622.940470 ,-6542.909007 ,-4656.335750
3480.033077 ,-7165.271245 ,-1683.049971
3312.834673 ,-5742.616687 ,2286.693146
3026.384525 ,-2379.397720 ,5141.030177
2473.240937 ,176.586656 ,5924.311732
2225.394244 ,1655.828341 ,5793.304482
2408.618324 ,1004.765350 ,5847.236607
3066.661497 ,-1630.396979 ,5386.471426
3833.270651 ,-4512.247768 ,3459.647712
4093.735331 ,-6124.227242 ,1315.001309
4068.465965 ,-7096.128589 ,-1712.639188
4187.462198 ,-4929.524056 ,-6236.314544
4061.027284 ,-2504.408505 ,-6688.447108
3732.954175 ,-211.443989 ,-6174.070993
3217.299664 ,3153.798741 ,-3694.405270
2663.404181 ,5085.548868 ,959.552683
2650.452587 ,4028.082288 ,4257.312404
2702.067035 ,2053.704859 ,5604.370898
2760.264527 ,1398.974769 ,5830.460875
2755.774492 ,2896.171653 ,5188.814151
2893.140031 ,4927.500635 ,1987.468814
3718.765226 ,3970.695649 ,-2114.886961
4802.865449 ,-185.120325 ,-5809.381901
5087.293834 ,-3163.360196 ,-6392.287298
4011.013108 ,-5389.070050 ,-5928.144896
3021.189590 ,-7079.227715 ,-3327.787152
2256.617213 ,-6342.356312 ,1163.653062
2130.719506 ,-4492.005177 ,3832.132247
1943.520682 ,-1905.489585 ,5464.564096
2409.793244 ,-2494.496663 ,5201.780738
3374.700479 ,-6750.262275 ,380.035213
3893.742617 ,-6609.550641 ,-4648.437694
4321.637949 ,-2168.247361 ,-6608.718007
3342.463136 ,3659.847965 ,-2973.551685
3175.435168 ,4673.124711 ,2695.556436
3696.451469 ,3295.317208 ,4509.457544
3666.129910 ,2719.482985 ,4987.136083
3931.501146 ,4316.963359 ,2868.504969
4517.405742 ,3136.911858 ,-3036.797953
4814.949357 ,-408.684290 ,-6008.762343
4531.788668 ,-3972.395699 ,-6485.348631
3770.796053 ,-6268.414617 ,-5148.457666
2733.174718 ,-7236.050083 ,-2224.253669
2505.290561 ,-6149.195033 ,1789.188722
2743.195956 ,-4489.661263 ,3799.407198
3125.248634 ,-5150.263246 ,2986.424060
3434.515127 ,-7193.841947 ,-3016.620979
3227.739002 ,-4171.821754 ,-6545.199006
3287.873443 ,-260.341643 ,-6352.334064
3199.730031 ,3274.877906 ,-3450.029148
2742.637218 ,5037.980074 ,725.933797
2533.082342 ,4150.029222 ,4218.299994
2578.719202 ,2876.163322 ,5251.249165
2577.483815 ,2755.302700 ,5403.764254
2325.043026 ,3875.045806 ,4661.409563
2635.887591 ,4948.134568 ,114.670330
3712.938621 ,1784.345778 ,-4914.456423
3692.729574 ,-3004.918220 ,-6732.200272
2566.812305 ,-6718.928499 ,-4217.639419
1687.789265 ,-7001.887404 ,-2274.788343
1594.937702 ,-6530.793748 ,497.024820
1953.924632 ,-5007.843222 ,3127.916155
2308.364723 ,-4919.692031 ,3297.786892
3073.342425 ,-6965.750683 ,-863.806778
3000.353304 ,-6623.982724 ,-4415.808631
2363.196649 ,-3507.300321 ,-6578.885286
1371.197005 ,1488.581575 ,-5202.353710
622.174722 ,4631.522010 ,-1111.029514
312.926277 ,5099.092231 ,1402.721562
822.848574 ,4537.879762 ,3895.518921
1341.524499 ,3368.250944 ,5213.516772
1338.369674 ,4671.758666 ,3545.680215
1734.118406 ,4822.367645 ,-933.059933
2369.252610 ,2333.959524 ,-4663.811665
2717.472574 ,-965.852064 ,-6434.897391
2661.579659 ,-3478.533793 ,-6632.245606
2786.260461 ,-5675.866500 ,-5538.785086
2902.717094 ,-6905.154000 ,-3426.091326
2840.139186 ,-6896.409118 ,-700.828527
2989.016921 ,-6010.549460 ,1689.022734
3055.946819 ,-6050.232943 ,1628.097305
3093.444439 ,-6969.119290 ,-1099.031387
2629.268481 ,-5991.687262 ,-5120.444356
2056.471801 ,-2622.416875 ,-6569.585137
1216.829832 ,1123.382455 ,-5363.034582
440.903853 ,3700.867460 ,-2756.003632
359.828041 ,4491.629847 ,-1247.511037
110.303148 ,4704.969856 ,-471.156222
217.513390 ,4939.821442 ,533.811859
554.000114 ,5058.539976 ,1113.080281
1202.187409 ,4655.601083 ,-1071.847506
2106.714110 ,2177.665568 ,-4752.444933
3168.226372 ,-1579.386808 ,-6496.715380
3461.457674 ,-3503.532540 ,-6465.655551
2795.429729 ,-5601.131747 ,-5434.524644
2941.079203 ,-6601.122025 ,-4047.375790
3425.931596 ,-6984.154914 ,-2503.122575
3729.287687 ,-6877.237993 ,-1706.574378
3563.373061 ,-6843.837889 ,-3375.500639
2262.901233 ,-5269.231619 ,-5736.695790
2040.597241 ,-1444.129530 ,-6467.759537
3088.676656 ,10.129800 ,-5905.630290
3339.292993 ,328.549947 ,-5660.555054
2648.192965 ,2285.571458 ,-4375.220769
2249.029404 ,4757.458182 ,-329.140933
2351.813845 ,4847.151468 ,2624.174949
3993.663057 ,2968.979774 ,4348.090012
4066.899435 ,2289.957707 ,4746.120745
3124.520033 ,3921.725136 ,3802.275718
2195.305410 ,5083.576653 ,802.805833
2110.539615 ,3789.793065 ,-2954.107442
1946.299608 ,225.115584 ,-6004.628346
1535.580460 ,-2763.807091 ,-6459.378841
588.953527 ,-4642.743271 ,-5398.626840
-670.414201 ,-5414.706044 ,-3071.882224
-850.780986 ,-5455.937686 ,-2462.190871
-41.483724 ,-3709.887558 ,-5434.372747
978.988944 ,-73.672122 ,-5909.538768
1330.165294 ,3615.757277 ,-3032.770092
1930.595541 ,5034.256745 ,315.365775
2894.287546 ,4491.797196 ,3256.480490
3937.327817 ,3085.002563 ,4347.643249
4105.167427 ,2314.099511 ,4841.278551
3909.992107 ,2306.074260 ,4860.132424
3670.266851 ,3691.200156 ,3935.564175
3553.993213 ,4616.054201 ,1037.466416
3632.398740 ,3754.132262 ,-2227.974751
3884.654747 ,1704.334942 ,-4748.333139
3995.001442 ,-1187.530921 ,-6216.967735
4241.950086 ,-3588.441901 ,-6197.328465
4350.011404 ,-4825.102076 ,-5668.414436
4304.718452 ,-5600.907399 ,-5104.260299
4185.891714 ,-5989.567967 ,-4729.229735
4318.647347 ,-5433.704962 ,-5385.527757
4387.451697 ,-3438.620104 ,-6219.763855
4866.769153 ,-916.978633 ,-5760.751643
4706.154105 ,1832.860354 ,-4097.966100
3752.606588 ,3377.344728 ,-3028.773571
4074.351913 ,3841.642812 ,-999.608453
4679.545679 ,3282.386277 ,1017.418657
4727.200542 ,2800.230812 ,1718.815654
4591.009409 ,2766.671387 ,2085.236785
4237.312602 ,2283.939065 ,2975.598152
4356.848472 ,-457.160642 ,3400.284953
4267.785850 ,-3097.851690 ,2628.694629
4441.070460 ,-3339.433217 ,2340.578463
4647.359866 ,-684.719584 ,3198.013202
4721.953343 ,2244.766925 ,2327.628479
4402.083067 ,3589.015298 ,412.943276
4364.982325 ,3534.337509 ,-1507.940268
4126.490402 ,3031.942367 ,-3221.354965
3719.007356 ,1302.295378 ,-5432.349935
3260.063381 ,-817.849507 ,-6583.807314
3339.430413 ,-3454.263170 ,-6717.308524
3244.026538 ,-5895.017439 ,-5270.974713
3239.460156 ,-6667.583839 ,-3352.322140
3471.512945 ,-6546.794977 ,-3574.836125
3681.551518 ,-4659.635702 ,-6245.929717
4073.430312 ,-1448.121984 ,-6543.418001
4393.009725 ,-72.178066 ,-5836.580202
4521.583915 ,2067.107178 ,-4058.201542
4373.184312 ,3591.258598 ,-1327.824016
4445.019954 ,3552.594366 ,321.064286
4633.675772 ,2902.467632 ,1757.327827
5024.507856 ,1007.902890 ,2841.244226
4850.851189 ,1094.830551 ,2951.922951
4829.252491 ,370.839664 ,3143.789868
4811.995429 ,-66.318180 ,3128.988157
4972.556071 ,-857.170394 ,2930.285358
5027.125886 ,-1606.046487 ,2732.708029
5147.790543 ,-2982.102317 ,2053.490856
5235.500993 ,-4405.441794 ,665.251641
4955.812830 ,-5918.700599 ,-1919.478433
4457.181890 ,-5120.157482 ,-5372.673616
4248.356798 ,-4107.499337 ,-6164.817520
4325.962297 ,-4446.515868 ,-6070.972588
4415.556233 ,-6125.570589 ,-3833.050187
4097.169819 ,-5699.899494 ,-69.235828
3249.325038 ,-2151.068154 ,3686.648328
2925.344607 ,1114.030066 ,4394.334524
2832.548081 ,3699.257583 ,3058.630428
2840.806015 ,4662.345744 ,1393.743521
3061.016375 ,4633.519494 ,-874.865097
3161.771910 ,3940.693409 ,-2785.746399
3099.917462 ,3176.133873 ,-4023.607532
2874.241748 ,2542.991208 ,-4834.827822
3140.579286 ,3339.721433 ,-3698.097904
3632.755080 ,4403.465543 ,-121.889928
3776.955117 ,3689.297580 ,2137.968050
3942.798753 ,2734.052404 ,2930.989948
4042.135056 ,1696.054154 ,3422.577220
3945.187874 ,-178.057449 ,3784.173362
3847.510381 ,-3058.893163 ,2806.927013
3820.945988 ,-5164.106450 ,958.872944
3875.767354 ,-6360.803424 ,-1527.577115
3495.970490 ,-5941.869283 ,-5108.862554
2807.117937 ,-3500.711358 ,-6956.336230
2305.631035 ,-666.043544 ,-6875.938575
1942.377883 ,2442.391157 ,-5193.908835
2289.145599 ,3871.981770 ,-3418.319957
2485.267943 ,3785.583455 ,-3459.636635
2337.065676 ,1002.600930 ,-6168.484181
3216.515595 ,-4733.387010 ,-6316.108079
3311.223313 ,-6609.973641 ,-1985.461696
3065.701342 ,-4630.306233 ,2057.394555
2812.342425 ,931.450304 ,4410.731149
2754.443123 ,3320.190876 ,3566.452170
2692.174611 ,4553.490116 ,1993.647177
2402.815660 ,5045.249427 ,319.394072
2384.625490 ,5033.718035 ,-362.097283
2518.705826 ,4988.477663 ,511.098303
3207.705150 ,3247.970918 ,3368.131473
3573.325014 ,-1115.223263 ,3954.538488
3609.052927 ,-4497.476675 ,1923.216405
3732.987744 ,-6364.232590 ,-991.690304
3856.913324 ,-6297.032078 ,-4285.848118
3543.950224 ,-3953.379678 ,-6554.250730
2961.648726 ,-906.286624 ,-6882.940772
2296.562609 ,2046.716179 ,-5610.592124
1924.492094 ,4025.300619 ,-3532.223514
1719.956880 ,4259.535210 ,-3214.035835
1967.785219 ,1724.552982 ,-5719.450209
2793.838182 ,-3954.613905 ,-6742.505924
3380.064534 ,-6584.439606 ,-4022.946083
3701.740239 ,-6233.144375 ,-731.224170
3834.634976 ,-3477.097289 ,2722.568566
4005.738947 ,-754.433163 ,3736.445272
3922.932142 ,1359.795856 ,3675.867496
3690.535515 ,3327.273962 ,2669.596390
3183.141534 ,4630.434578 ,228.280780
3219.558493 ,4656.085725 ,183.393382
3375.278503 ,4091.286087 ,2088.808117
3653.106974 ,1527.103737 ,3847.311793
3606.017095 ,-2359.585620 ,3491.796944
3203.501496 ,-5291.199834 ,1271.515853
3113.382228 ,-6489.496243 ,-810.151978
2753.890944 ,-6868.915368 ,-3228.815893
1953.914653 ,-5558.624580 ,-5968.644977
1761.108039 ,-5008.210913 ,-6475.583875
910.068989 ,-2406.694959 ,-7127.127292
280.374360 ,435.986301 ,-6493.079586
1197.556892 ,-1690.744078 ,-7111.378582
2984.928027 ,-6365.138051 ,-4862.357825
3040.698033 ,-6915.773106 ,-2802.818369
3384.708059 ,-6417.134099 ,-589.694773
3922.170515 ,-4523.835871 ,2052.190482
3937.201883 ,-3127.990974 ,2999.056267
3488.334629 ,-700.582797 ,4133.718279
3751.794444 ,385.644489 ,4039.675567
4152.955221 ,2480.913389 ,3106.332252
4219.269559 ,3989.361193 ,362.926149
4466.943337 ,3359.792931 ,-2405.514090
3456.727072 ,2390.905193 ,-4891.111449
3526.795447 ,2544.528435 ,-4687.961821
3295.918955 ,4355.022816 ,-1841.608699
3087.625152 ,4476.358246 ,1799.596157
1896.842059 ,2671.410886 ,4406.325063
1595.545432 ,-297.612659 ,4812.577721
1647.844775 ,-3260.546841 ,3524.279042
1752.800842 ,-5572.698068 ,1175.359826
1193.275702 ,-6714.472697 ,-1365.482910
320.528517 ,-6257.439047 ,-4423.432988
54.156121 ,-3650.005758 ,-6769.459010
561.399780 ,-1227.351037 ,-7131.585468
2283.832738 ,-519.268038 ,-6952.886109
2947.473478 ,228.433228 ,-6606.866624
2910.432126 ,810.196347 ,-6340.561814
3140.457824 ,1577.580625 ,-5814.002153
3817.189964 ,44.544556 ,-6288.878448
4898.170859 ,-3359.457628 ,-6240.083966
5103.654877 ,-4939.994262 ,-5100.831314
5106.235850 ,-5903.251131 ,-2726.591718
4821.828982 ,-5537.473568 ,-618.596866
4059.454122 ,-2565.998125 ,3046.660692
3577.315630 ,-787.541286 ,3965.926506
4184.945300 ,1143.475796 ,3564.116495
3622.691873 ,3162.521900 ,2969.280553
4290.061071 ,3509.359577 ,1691.807586
4242.829968 ,3842.260135 ,-1559.371123
4008.521683 ,3065.546615 ,-3755.283546
3482.871388 ,1526.120278 ,-5648.645066
3161.551407 ,-861.796730 ,-6949.086238
3886.902644 ,-1425.002538 ,-6759.474424
4429.889578 ,2047.504191 ,-4505.669238
4515.511046 ,3504.385026 ,-2163.752374
4154.489831 ,4009.220317 ,990.090737
3812.931673 ,2673.414629 ,3400.734119
3609.241542 ,692.656077 ,4165.990929
3919.163289 ,-1270.873254 ,3772.094476
4878.827868 ,-3931.433012 ,1738.420223
6013.415339 ,-5047.828702 ,-1375.620213
6315.502062 ,-4585.214161 ,-2923.744781
6624.773743 ,-3732.877833 ,-3630.193443
6616.517693 ,-2182.933655 ,-4209.976523
6522.815283 ,-650.528742 ,-4000.138583
6374.168812 ,-424.589258 ,-3980.955544
6515.338387 ,-2070.838387 ,-4616.827175
6134.655277 ,-4927.600802 ,-3436.976002
5383.771240 ,-5559.817044 ,-864.595020
4872.437674 ,-3065.691104 ,2571.790614
4304.573913 ,932.632251 ,3641.977672
4198.032278 ,2547.276513 ,3151.784282
4060.464971 ,4173.325357 ,1119.986131
4225.624211 ,3803.231996 ,-2162.862646
4132.056583 ,2858.170202 ,-3925.891978
3942.117465 ,-146.483693 ,-6506.102188
4164.849591 ,-2260.731287 ,-6766.103864
4128.021619 ,-761.340938 ,-6512.145402
4012.397020 ,3229.156846 ,-3516.485793
3057.670576 ,4655.506540 ,1702.392891
3066.203328 ,2997.032019 ,3716.891839
4688.477699 ,-652.052731 ,3376.198487
5904.853656 ,-3940.981366 ,697.874542
6349.926459 ,-4801.374738 ,-2483.962619
6229.384266 ,-3709.380759 ,-4584.784471
5965.487787 ,-2780.826734 ,-5257.034270
5747.563025 ,-2146.525801 ,-5537.221357
5516.445425 ,-2578.600280 ,-5834.074967
5025.724929 ,-2541.261956 ,-6234.614007
4410.279710 ,-871.108607 ,-6365.979734
4784.798028 ,-3422.836879 ,-6321.418781
4826.292829 ,-6280.298391 ,-2093.588463
4252.626234 ,-4790.659937 ,1665.023258
3573.976764 ,-1173.443698 ,4082.436085
2929.425410 ,3393.571558 ,3588.782398
2932.240080 ,4497.242377 ,2242.461893
2685.741026 ,5024.892993 ,-94.503074
2828.289948 ,4262.957820 ,-2833.572122
3297.306409 ,2252.666763 ,-5276.822031
3798.593595 ,-351.711968 ,-6521.356066
3858.015430 ,-242.523250 ,-6453.207657
3736.445458 ,3310.838360 ,-3517.315601
3696.121648 ,4451.111157 ,17.867834
4300.104797 ,1975.483758 ,3341.127120
4705.549582 ,-646.352466 ,3407.693858
4807.731278 ,-3195.759725 ,2295.391349
4990.510892 ,-5761.017994 ,-807.816963
5141.376785 ,-5708.172001 ,-3746.593861
5088.437338 ,-3897.770464 ,-5917.391395
4431.421097 ,-2154.681954 ,-6481.872298
4159.803695 ,-1298.531186 ,-6532.070078
4075.261706 ,-225.410236 ,-6217.630786
4232.185642 ,356.936897 ,-5835.339566
4453.036235 ,411.594507 ,-5653.350391
5184.879647 ,-2352.948522 ,-5968.180789
5936.618962 ,-4747.313868 ,-4080.349022
5709.194374 ,-4723.456171 ,-94.095057
4652.219467 ,-2751.948995 ,2753.128057
3089.415854 ,136.706740 ,4443.796203
2093.593306 ,2389.887833 ,4453.691597
1682.282115 ,3782.253574 ,3738.866775
1910.005113 ,4822.538821 ,2281.016014
1676.065952 ,5313.773756 ,613.848036
1617.276468 ,5184.101280 ,-977.676500
1655.441101 ,4754.899665 ,-2251.621852
1780.335048 ,3174.150699 ,-4681.240097
3063.627789 ,-771.613579 ,-6741.388808
4046.213717 ,-3016.186835 ,-6667.726794
4362.514479 ,-3948.650992 ,-6351.551069
4137.179295 ,-3846.333070 ,-6442.505765
3619.344743 ,-2900.313592 ,-6828.052726
3182.633448 ,-1043.245391 ,-6761.206955
2438.388918 ,2577.459557 ,-5010.462712
2133.913969 ,4585.901122 ,-2413.396983
2426.695289 ,5061.724984 ,692.523241
2466.386400 ,3489.475568 ,3645.548706
2391.570387 ,-307.424802 ,4595.027953
3298.436391 ,-4230.025793 ,2267.708029
4303.246109 ,-5342.997720 ,507.387665
4502.171470 ,-5601.338282 ,-117.264848
4363.415574 ,-4156.978828 ,1929.584100
4121.444601 ,-644.448489 ,3781.116790
3610.673513 ,2366.760505 ,3625.931777
2907.103388 ,4546.656656 ,1935.398675
2356.043153 ,4680.127173 ,-1866.919800
2765.287054 ,2211.149841 ,-5148.724502
3471.962755 ,-373.060690 ,-6492.292986
3728.212759 ,-2578.827190 ,-6718.384703
3982.138245 ,-4051.289878 ,-6368.180749
4004.966909 ,-4564.839730 ,-6166.549354
4059.989243 ,-2542.069093 ,-6559.771426
3472.269006 ,1210.562898 ,-5599.504188
2360.970713 ,4784.400164 ,-1315.521909
2108.736210 ,4998.019084 ,1528.912394
2196.190006 ,4206.018447 ,2934.198339
1944.014155 ,2330.600568 ,4373.686802
1901.509414 ,-254.305696 ,4600.208685
2639.476132 ,-3062.101265 ,4008.436134
3484.273684 ,-4245.145660 ,2796.240376
3872.158252 ,-5273.865404 ,1571.310221
4260.205087 ,-6231.327730 ,-618.216827
4364.867624 ,-6487.689525 ,-2675.703253
4397.714660 ,-6503.826824 ,-3085.081630
4522.105256 ,-6372.220600 ,-1424.284693
3924.217947 ,-5204.113041 ,1699.473797
4026.528694 ,-3139.544921 ,3406.006964
4106.386701 ,-1719.639973 ,4001.197429
3636.667533 ,763.416931 ,4483.574431
2511.553909 ,2565.204135 ,4579.949334
1448.752564 ,3029.063733 ,4647.638375
1169.008715 ,3074.501593 ,4702.996496
1646.008857 ,2017.893945 ,5022.285244
1612.253075 ,423.387498 ,5171.208151
3004.066589 ,-2423.206896 ,4127.254737
4260.267417 ,-4591.400870 ,2083.334831
4424.143196 ,-6032.141721 ,-374.493219
3875.475667 ,-6645.795269 ,-2814.305855
3806.208136 ,-6073.705585 ,-4620.362905
3316.325761 ,-3767.424285 ,-6552.998351
3010.911212 ,-424.669062 ,-6355.407669
2827.029570 ,1957.844728 ,-4968.525753
2739.006611 ,3210.733156 ,-3836.005720
2633.726819 ,2830.423080 ,-4336.481498
2223.586986 ,500.177695 ,-6099.606569
2644.348920 ,-3409.519234 ,-6654.738519
3204.035278 ,-5918.783982 ,-4923.925238
3475.089729 ,-6240.433118 ,-112.452459
3540.834123 ,-4197.590196 ,2917.105371
3682.226032 ,-2032.819107 ,4227.064746
4152.005400 ,678.502229 ,4230.532734
4386.472182 ,1769.735130 ,3675.091457
4499.675489 ,267.426980 ,4058.162515
4989.626256 ,-2269.174862 ,3347.712051
5703.954190 ,-5269.071918 ,-93.990421
5815.407091 ,-5216.291164 ,-3853.319222
5178.661074 ,-2700.057447 ,-5665.458270
4901.554415 ,-616.245871 ,-5366.519934
4716.498129 ,816.951607 ,-4672.991154
4450.415381 ,2449.722536 ,-3182.354157
4692.863358 ,2808.783052 ,-2200.385555
5029.295285 ,2548.060355 ,-2207.830882
4939.529603 ,1887.497038 ,-3415.638460
5300.327036 ,-1021.170109 ,-5412.930947
5424.377332 ,-4956.402022 ,-4653.213607
5121.885069 ,-6185.624191 ,-1721.515495
4907.236313 ,-4110.389123 ,2272.721843
4612.979010 ,-930.085291 ,3933.356607
4123.829790 ,2173.272076 ,3640.543546
3519.724542 ,4008.183134 ,1915.512234
3723.372173 ,3979.381419 ,1529.398922
3937.673280 ,2773.357403 ,3381.048016
3997.257202 ,-1607.615962 ,4117.015192
4683.219683 ,-5411.476479 ,972.894718
5125.035548 ,-6242.808016 ,-2063.832733
5316.741328 ,-5274.331306 ,-4616.267190
5142.358016 ,-3204.520689 ,-5764.823109
4665.038726 ,-174.855100 ,-5464.301744
4868.373605 ,1006.447526 ,-4569.371886
5236.925370 ,-332.587026 ,-5172.587693
5226.362243 ,-3688.726525 ,-5618.953806
4965.292952 ,-5879.012438 ,-4069.195972
4783.254767 ,-6174.142553 ,-620.600879
4575.343586 ,-4315.644649 ,2352.830306
4423.420822 ,-1711.313613 ,3918.475771
4468.821139 ,214.054778 ,4076.409779
4795.807033 ,1288.843176 ,3606.551394
4994.994163 ,1149.073381 ,3410.357559
5260.036484 ,-1400.963619 ,3318.405674
5527.398850 ,-4485.526908 ,1404.634813
5641.746309 ,-5902.218500 ,-1966.854784
5519.588261 ,-4768.116101 ,-4902.000225
5147.262400 ,-2080.263229 ,-5868.170857
4639.533999 ,28.168389 ,-5373.508266
4506.769397 ,987.431964 ,-4806.657095
4563.148553 ,1417.185127 ,-4487.596135
4497.890237 ,2361.727544 ,-3480.062258
4771.848115 ,2325.831974 ,-3260.948440
5061.941792 ,-29.973909 ,-5219.926008
5514.600925 ,-4224.207830 ,-5159.212526
5730.443054 ,-5838.675247 ,-2120.427567
5740.620881 ,-4320.629880 ,1273.480284
5636.942323 ,-1264.316472 ,3085.332662
5353.545761 ,1853.299391 ,2697.087998
5201.261067 ,2741.733757 ,1803.162105
5200.268286 ,2718.009330 ,1700.426915
5713.321754 ,1030.261325 ,2688.223811
6070.611642 ,-2173.937473 ,2449.208163
6271.971324 ,-4952.607543 ,-422.566459
6389.624140 ,-5061.524400 ,-3070.333701
6027.101691 ,-3552.371898 ,-5035.162532
5366.576279 ,-183.790515 ,-5082.412707
4954.994156 ,2452.231104 ,-2813.996898
5249.148333 ,2964.675708 ,-1244.759773
5447.171333 ,2828.104048 ,-984.649525
5394.010067 ,2272.193834 ,-2677.985350
5771.637177 ,-1633.389562 ,-5386.184130
6183.756153 ,-5065.266916 ,-3853.707235
6052.592689 ,-5542.862106 ,-1735.783318
6280.252972 ,-4128.081204 ,831.899493
6554.747844 ,-1952.093110 ,1890.703162
6764.601900 ,73.710007 ,1594.448898
6663.379706 ,450.149175 ,1487.403115
6456.391080 ,153.295368 ,2069.868371
6225.939501 ,-1347.014784 ,2530.525293
6265.490739 ,-3464.704398 ,1550.125970
6193.672129 ,-5072.811909 ,-179.585708
6015.091589 ,-5528.973226 ,-3507.713710
5809.269227 ,-3938.635280 ,-5439.145629
5298.865198 ,-1095.017424 ,-5762.053697
4909.915358 ,2113.476617 ,-3837.394645
4683.222011 ,3720.955414 ,172.648906
